time,precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),temperature_2m_mean (°F),temperature_2m_max (°F),temperature_2m_min (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),wind_speed_10m_max (mp/h),cloud_cover_mean (%),dew_point_2m_mean (°F),snowfall_water_equivalent_sum (inch),pressure_msl_mean (hPa),relative_humidity_2m_mean (%),wind_direction_10m_dominant (°),wind_speed_10m_mean (mp/h),visibility_mean (undefined),soil_temperature_0_to_7cm_mean (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),weather_code (wmo code)
2015-09-01,0.000,0.000,0.000,0.0,77.2,88.9,64.4,88.2,63.2,9.6,17,46.8,0.000,1007.5,42,151,5.6,NaN,83.3,75.1,2015-09-01T06:54,2015-09-01T20:00,2
2015-09-02,0.000,0.000,0.000,0.0,79.4,87.2,69.5,84.9,64.0,13.3,28,41.9,0.000,1006.9,27,165,8.8,NaN,84.1,74.3,2015-09-02T06:55,2015-09-02T19:59,3
2015-09-03,0.016,0.016,0.000,2.0,79.3,86.7,72.1,83.1,65.9,14.7,54,42.7,0.000,1004.2,28,167,9.9,NaN,84.5,73.9,2015-09-03T06:56,2015-09-03T19:57,51
2015-09-04,0.008,0.008,0.000,1.0,77.5,85.0,69.1,77.5,64.3,16.1,28,37.7,0.000,1002.3,25,177,11.4,NaN,81.3,70.4,2015-09-04T06:57,2015-09-04T19:55,51
2015-09-05,0.000,0.000,0.000,0.0,69.3,74.9,62.0,66.8,53.6,14.7,9,39.2,0.000,1008.6,34,300,11.5,NaN,78.9,62.4,2015-09-05T06:58,2015-09-05T19:54,1
2015-09-06,0.000,0.000,0.000,0.0,62.4,70.7,53.7,66.7,48.9,8.5,37,34.9,0.000,1018.1,37,344,5.3,NaN,74.0,57.5,2015-09-06T06:59,2015-09-06T19:52,3
2015-09-07,0.000,0.000,0.000,0.0,65.6,72.6,59.3,68.7,58.6,7.8,6,40.4,0.000,1016.5,45,330,4.5,NaN,74.3,62.3,2015-09-07T07:00,2015-09-07T19:50,1
2015-09-08,0.000,0.000,0.000,0.0,67.0,76.3,56.0,72.2,56.5,7.5,3,40.6,0.000,1017.3,47,342,3.4,NaN,74.6,64.4,2015-09-08T07:01,2015-09-08T19:49,0
2015-09-09,0.000,0.000,0.000,0.0,68.8,81.4,53.0,78.0,52.4,6.6,2,39.4,0.000,1015.3,45,72,3.6,NaN,76.0,65.8,2015-09-09T07:02,2015-09-09T19:47,0
2015-09-10,0.000,0.000,0.000,0.0,70.9,83.2,54.2,79.8,53.6,7.3,0,40.7,0.000,1014.5,43,139,3.8,NaN,77.6,68.0,2015-09-10T07:03,2015-09-10T19:45,0
2015-09-11,0.000,0.000,0.000,0.0,71.9,84.2,55.9,80.8,55.7,8.5,0,42.8,0.000,1015.5,44,44,3.4,NaN,78.6,69.6,2015-09-11T07:04,2015-09-11T19:44,0
2015-09-12,0.000,0.000,0.000,0.0,72.5,85.2,55.5,82.6,54.7,6.8,36,42.0,0.000,1013.5,43,119,3.9,NaN,78.9,69.8,2015-09-12T07:05,2015-09-12T19:42,3
2015-09-13,0.000,0.000,0.000,0.0,74.4,87.1,58.7,84.9,57.8,5.4,80,41.5,0.000,1007.1,39,139,4.5,NaN,79.7,71.2,2015-09-13T07:06,2015-09-13T19:40,3
2015-09-14,0.028,0.028,0.000,2.0,72.7,80.1,65.6,78.2,62.0,13.5,87,46.7,0.000,1004.1,41,155,8.2,NaN,77.3,68.4,2015-09-14T07:07,2015-09-14T19:39,53
2015-09-15,0.370,0.370,0.000,11.0,65.7,72.8,61.0,68.4,59.8,11.3,70,52.9,0.000,1005.8,64,155,6.8,NaN,73.0,63.7,2015-09-15T07:08,2015-09-15T19:37,63
2015-09-16,0.520,0.520,0.000,12.0,57.4,64.0,50.7,60.6,46.4,15.2,69,47.2,0.000,1011.3,69,146,9.4,NaN,65.0,52.8,2015-09-16T07:09,2015-09-16T19:35,63
2015-09-17,0.039,0.039,0.000,2.0,57.1,63.2,52.4,62.4,48.9,8.1,49,47.6,0.000,1014.5,71,343,4.4,NaN,64.1,54.8,2015-09-17T07:10,2015-09-17T19:34,53
2015-09-18,0.000,0.000,0.000,0.0,57.5,62.0,53.0,58.8,49.5,7.6,4,41.0,0.000,1019.1,55,355,4.9,NaN,63.1,53.6,2015-09-18T07:11,2015-09-18T19:32,1
2015-09-19,0.000,0.000,0.000,0.0,58.6,66.8,47.0,64.5,45.1,6.3,16,43.3,0.000,1017.5,62,41,2.6,NaN,63.4,56.5,2015-09-19T07:12,2015-09-19T19:30,2
2015-09-20,0.000,0.000,0.000,0.0,62.1,73.8,47.8,73.0,45.1,5.2,0,45.3,0.000,1016.1,60,138,3.3,NaN,65.3,60.1,2015-09-20T07:13,2015-09-20T19:29,0
2015-09-21,0.000,0.000,0.000,0.0,65.3,77.5,51.4,76.8,49.4,7.5,0,48.3,0.000,1011.0,60,173,4.2,NaN,67.9,63.6,2015-09-21T07:14,2015-09-21T19:27,0
2015-09-22,0.000,0.000,0.000,0.0,66.6,79.5,53.0,79.0,50.9,7.5,5,48.7,0.000,1008.5,59,177,4.1,NaN,69.3,65.0,2015-09-22T07:15,2015-09-22T19:25,0
2015-09-23,0.000,0.000,0.000,0.0,67.3,79.5,53.6,78.5,51.7,7.7,1,48.9,0.000,1011.9,58,164,4.4,NaN,69.9,65.6,2015-09-23T07:16,2015-09-23T19:24,0
2015-09-24,0.000,0.000,0.000,0.0,68.5,82.6,52.6,81.0,51.2,6.6,26,48.7,0.000,1015.9,57,104,3.9,NaN,70.8,67.0,2015-09-24T07:17,2015-09-24T19:22,3
2015-09-25,0.000,0.000,0.000,0.0,71.2,87.1,55.0,85.6,52.0,6.8,18,44.6,0.000,1013.8,48,141,5.1,NaN,72.2,68.4,2015-09-25T07:18,2015-09-25T19:20,2
2015-09-26,0.000,0.000,0.000,0.0,73.4,86.2,61.0,84.5,56.7,9.0,47,46.1,0.000,1010.1,42,149,6.7,NaN,73.7,69.9,2015-09-26T07:19,2015-09-26T19:18,3
2015-09-27,0.000,0.000,0.000,0.0,73.6,84.2,62.9,83.4,58.8,9.5,62,45.3,0.000,1007.6,39,149,6.3,NaN,74.7,70.1,2015-09-27T07:20,2015-09-27T19:17,3
2015-09-28,0.000,0.000,0.000,0.0,71.7,80.0,62.0,78.7,62.4,8.1,79,50.5,0.000,1010.1,49,357,3.9,NaN,75.2,70.6,2015-09-28T07:21,2015-09-28T19:15,3
2015-09-29,0.000,0.000,0.000,0.0,70.0,80.0,58.4,79.6,59.0,5.3,64,51.5,0.000,1011.9,58,120,3.4,NaN,74.1,69.4,2015-09-29T07:22,2015-09-29T19:13,3
2015-09-30,0.000,0.000,0.000,0.0,72.8,83.3,62.6,81.4,61.1,5.8,99,47.2,0.000,1011.0,45,132,4.3,NaN,74.5,70.5,2015-09-30T07:23,2015-09-30T19:12,3
2015-10-01,0.004,0.004,0.000,1.0,73.7,85.2,62.5,81.6,60.4,7.0,74,46.4,0.000,1007.9,43,146,5.1,NaN,75.2,70.9,2015-10-01T07:24,2015-10-01T19:10,51
2015-10-02,0.406,0.406,0.000,11.0,61.2,70.5,56.1,66.7,54.9,6.7,78,49.8,0.000,1009.5,67,312,4.0,NaN,68.9,59.5,2015-10-02T07:25,2015-10-02T19:08,61
2015-10-03,0.130,0.130,0.000,9.0,58.6,64.0,54.3,63.5,53.9,7.4,72,49.8,0.000,1006.7,74,22,3.3,NaN,66.8,57.3,2015-10-03T07:26,2015-10-03T19:07,53
2015-10-04,0.000,0.000,0.000,0.0,59.2,69.9,50.3,67.9,47.8,7.1,50,48.3,0.000,1007.2,71,59,4.5,NaN,65.3,57.2,2015-10-04T07:27,2015-10-04T19:05,3
2015-10-05,0.031,0.031,0.000,3.0,60.4,69.8,49.8,68.2,46.9,5.4,62,48.7,0.000,1010.8,69,119,3.6,NaN,65.0,58.7,2015-10-05T07:28,2015-10-05T19:03,53
2015-10-06,0.051,0.051,0.000,3.0,61.0,65.3,57.9,64.2,57.3,6.8,47,52.0,0.000,1017.5,73,347,3.6,NaN,65.5,60.2,2015-10-06T07:29,2015-10-06T19:02,53
2015-10-07,0.000,0.000,0.000,0.0,60.1,66.9,50.3,65.7,49.4,7.0,49,51.5,0.000,1019.8,75,306,2.9,NaN,64.3,59.6,2015-10-07T07:30,2015-10-07T19:00,3
2015-10-08,0.000,0.000,0.000,0.0,61.4,69.0,52.0,66.3,51.5,7.8,73,51.7,0.000,1021.7,73,315,3.3,NaN,64.3,60.6,2015-10-08T07:31,2015-10-08T18:59,3
2015-10-09,0.000,0.000,0.000,0.0,62.7,72.2,51.2,69.6,50.1,5.5,48,49.4,0.000,1021.6,67,153,2.7,NaN,64.5,61.5,2015-10-09T07:32,2015-10-09T18:57,3
2015-10-10,0.000,0.000,0.000,0.0,65.1,79.3,51.4,76.1,47.7,10.5,0,46.9,0.000,1015.7,58,157,6.5,NaN,65.3,61.9,2015-10-10T07:33,2015-10-10T18:55,0
2015-10-11,0.000,0.000,0.000,0.0,64.3,69.1,57.7,64.5,54.5,13.1,9,43.6,0.000,1015.7,48,219,7.4,NaN,65.6,59.8,2015-10-11T07:34,2015-10-11T18:54,2
2015-10-12,0.000,0.000,0.000,0.0,62.3,71.9,50.0,68.4,48.0,4.7,2,43.0,0.000,1019.7,56,119,2.7,NaN,63.4,59.8,2015-10-12T07:35,2015-10-12T18:52,1
2015-10-13,0.000,0.000,0.000,0.0,62.6,74.1,50.4,71.7,48.8,6.2,4,46.0,0.000,1019.1,61,179,3.4,NaN,64.3,60.5,2015-10-13T07:36,2015-10-13T18:51,1
2015-10-14,0.000,0.000,0.000,0.0,64.1,76.3,51.5,73.5,50.6,5.4,9,46.2,0.000,1018.0,59,145,2.8,NaN,65.3,62.2,2015-10-14T07:38,2015-10-14T18:49,3
2015-10-15,0.000,0.000,0.000,0.0,63.2,76.5,49.7,72.8,48.0,7.3,38,45.9,0.000,1016.9,61,9,3.3,NaN,65.2,61.0,2015-10-15T07:39,2015-10-15T18:48,3
2015-10-16,0.000,0.000,0.000,0.0,63.1,76.7,48.9,73.5,45.4,5.6,57,42.0,0.000,1015.3,54,115,3.6,NaN,65.0,59.9,2015-10-16T07:40,2015-10-16T18:46,3
2015-10-17,0.126,0.126,0.000,5.0,60.6,73.6,54.6,69.9,51.1,8.4,88,49.4,0.000,1013.9,69,148,6.2,NaN,63.8,57.9,2015-10-17T07:41,2015-10-17T18:45,55
2015-10-18,0.000,0.000,0.000,0.0,61.8,71.4,53.2,67.0,50.7,7.3,68,48.0,0.000,1013.0,64,153,6.2,NaN,64.0,58.8,2015-10-18T07:42,2015-10-18T18:43,3
2015-10-19,0.138,0.138,0.000,12.0,56.8,64.1,51.5,60.8,48.5,7.9,54,47.3,0.000,1010.7,73,164,5.7,NaN,61.5,53.8,2015-10-19T07:43,2015-10-19T18:42,53
2015-10-20,0.110,0.110,0.000,9.0,54.5,59.7,50.5,53.6,47.0,10.5,44,45.4,0.000,1015.5,73,338,5.5,NaN,58.6,51.1,2015-10-20T07:44,2015-10-20T18:40,53
2015-10-21,0.000,0.000,0.000,0.0,54.4,62.1,44.6,58.5,40.7,8.7,32,44.4,0.000,1016.8,71,358,4.8,NaN,57.5,51.0,2015-10-21T07:45,2015-10-21T18:39,3
2015-10-22,0.000,0.000,0.000,0.0,54.1,59.4,46.7,55.5,45.1,8.8,29,45.6,0.000,1014.3,75,315,3.6,NaN,57.2,51.5,2015-10-22T07:46,2015-10-22T18:37,3
2015-10-23,0.000,0.000,0.000,0.0,53.8,57.9,48.5,54.1,46.8,6.8,29,45.1,0.000,1018.5,74,324,3.4,NaN,56.8,51.1,2015-10-23T07:47,2015-10-23T18:36,2
2015-10-24,0.000,0.000,0.000,0.0,54.2,64.0,45.4,60.0,40.9,6.0,72,38.7,0.000,1019.2,62,143,4.4,NaN,56.8,50.0,2015-10-24T07:49,2015-10-24T18:34,3
2015-10-25,0.000,0.000,0.000,0.0,55.4,65.9,43.9,60.6,38.6,7.0,100,38.1,0.000,1015.6,58,150,5.3,NaN,55.9,50.5,2015-10-25T07:50,2015-10-25T18:33,3
2015-10-26,0.000,0.000,0.000,0.0,55.3,62.7,47.6,58.6,42.5,7.1,27,39.7,0.000,1012.7,58,176,5.0,NaN,57.3,50.8,2015-10-26T07:51,2015-10-26T18:32,3
2015-10-27,0.000,0.000,0.000,0.0,51.7,55.5,45.3,48.1,40.3,10.3,40,36.3,0.000,1016.8,57,334,5.6,NaN,54.0,46.4,2015-10-27T07:52,2015-10-27T18:30,3
2015-10-28,0.000,0.000,0.000,0.0,49.7,58.3,41.0,52.9,35.7,6.0,99,33.2,0.000,1015.9,59,142,3.9,NaN,52.1,44.5,2015-10-28T07:53,2015-10-28T18:29,3
2015-10-29,0.126,0.126,0.000,12.0,47.7,52.1,44.8,48.2,40.3,11.5,94,38.7,0.000,1012.2,72,339,4.7,NaN,52.1,43.0,2015-10-29T07:54,2015-10-29T18:28,53
2015-10-30,0.000,0.000,0.000,0.0,46.0,50.6,41.7,44.6,36.7,8.2,54,36.7,0.000,1017.4,72,321,4.7,NaN,51.1,41.0,2015-10-30T07:55,2015-10-30T18:27,3
2015-10-31,0.000,0.000,0.000,0.0,52.4,62.0,44.5,57.1,38.6,9.8,24,37.6,0.000,1016.9,59,168,7.1,NaN,54.1,46.6,2015-10-31T07:57,2015-10-31T18:25,3
2015-11-01,0.035,0.035,0.000,3.0,56.8,67.6,49.2,62.2,42.5,9.4,75,36.5,0.000,1012.6,50,168,7.3,NaN,55.5,50.7,2015-11-01T07:58,2015-11-01T18:24,51
2015-11-02,0.012,0.012,0.000,1.0,56.0,69.1,44.4,60.8,40.3,11.8,74,38.0,0.000,1002.9,58,161,6.8,NaN,55.9,50.5,2015-11-02T07:59,2015-11-02T18:23,51
2015-11-03,0.043,0.043,0.000,4.0,49.6,55.9,40.7,50.2,34.4,18.5,48,34.6,0.000,1000.9,58,211,9.9,NaN,51.9,42.0,2015-11-03T08:00,2015-11-03T18:22,51
2015-11-04,0.110,0.106,0.028,13.0,39.6,42.1,36.3,33.8,29.3,10.2,90,30.5,0.004,1012.8,71,329,7.5,NaN,46.4,32.4,2015-11-04T08:01,2015-11-04T18:21,71
2015-11-05,0.063,0.031,0.220,11.0,37.3,41.4,32.7,35.3,26.1,7.3,63,27.1,0.031,1021.8,68,286,4.4,NaN,42.5,30.9,2015-11-05T08:03,2015-11-05T18:19,71
2015-11-06,0.024,0.020,0.083,4.0,38.1,42.3,33.7,36.3,27.6,7.1,48,29.4,0.012,1027.5,71,278,4.7,NaN,42.1,31.9,2015-11-06T08:04,2015-11-06T18:18,71
2015-11-07,0.000,0.000,0.000,0.0,37.0,47.5,27.6,42.4,21.2,4.8,23,28.2,0.000,1027.9,74,133,2.8,NaN,41.3,31.5,2015-11-07T08:05,2015-11-07T18:17,3
2015-11-08,0.000,0.000,0.000,0.0,39.7,53.2,28.8,47.2,21.3,7.0,48,26.6,0.000,1017.4,65,151,4.3,NaN,41.6,33.3,2015-11-08T08:06,2015-11-08T18:16,3
2015-11-09,0.110,0.110,0.000,6.0,43.1,57.6,35.3,48.9,27.7,17.3,59,30.5,0.000,1009.1,65,164,8.6,NaN,43.5,35.4,2015-11-09T08:07,2015-11-09T18:15,53
2015-11-10,0.169,0.094,0.551,16.0,37.5,39.9,35.0,32.9,25.1,14.3,98,31.0,0.079,1015.2,78,341,8.1,NaN,42.0,30.1,2015-11-10T08:08,2015-11-10T18:14,73
2015-11-11,0.055,0.020,0.248,6.0,36.4,41.3,31.5,34.9,24.0,12.4,32,26.8,0.035,1025.7,70,276,6.7,NaN,40.7,29.0,2015-11-11T08:10,2015-11-11T18:13,71
2015-11-12,0.000,0.000,0.000,0.0,34.7,45.1,25.2,39.2,17.9,7.0,11,24.4,0.000,1027.8,69,148,4.5,NaN,38.5,28.0,2015-11-12T08:11,2015-11-12T18:12,2
2015-11-13,0.000,0.000,0.000,0.0,35.3,47.4,25.3,41.8,19.0,4.4,8,25.9,0.000,1025.6,72,151,2.5,NaN,38.7,29.6,2015-11-13T08:12,2015-11-13T18:11,1
2015-11-14,0.000,0.000,0.000,0.0,36.7,50.9,26.0,45.9,19.3,5.6,4,26.8,0.000,1018.3,72,162,3.1,NaN,39.4,30.8,2015-11-14T08:13,2015-11-14T18:10,0
2015-11-15,0.000,0.000,0.000,0.0,39.5,54.6,27.8,44.6,19.3,11.3,19,23.8,0.000,1006.0,58,153,8.6,NaN,39.5,30.9,2015-11-15T08:14,2015-11-15T18:10,3
2015-11-16,0.260,0.126,0.965,13.0,36.7,40.4,33.7,32.8,23.7,18.7,94,30.4,0.138,1007.9,79,326,11.7,NaN,39.4,27.7,2015-11-16T08:15,2015-11-16T18:09,73
2015-11-17,0.000,0.000,0.000,0.0,32.2,34.9,27.7,28.1,19.7,12.1,63,21.0,0.000,1025.1,64,250,5.8,NaN,35.4,24.5,2015-11-17T08:17,2015-11-17T18:08,3
2015-11-18,0.024,0.024,0.000,5.0,37.0,41.8,32.2,35.9,23.5,10.1,52,28.3,0.000,1019.0,71,193,5.8,NaN,37.0,30.2,2015-11-18T08:18,2015-11-18T18:07,51
2015-11-19,0.031,0.031,0.000,4.0,38.8,48.2,29.4,42.7,23.1,7.7,58,31.2,0.000,1019.7,75,158,5.1,NaN,37.7,32.7,2015-11-19T08:19,2015-11-19T18:07,51
2015-11-20,0.122,0.122,0.000,8.0,38.6,41.0,29.7,36.6,23.1,12.1,28,30.5,0.000,1024.4,73,311,7.3,NaN,39.9,31.5,2015-11-20T08:20,2015-11-20T18:06,53
2015-11-21,0.000,0.000,0.000,0.0,30.1,40.4,21.1,34.3,13.3,5.5,18,20.4,0.000,1033.6,71,144,2.8,NaN,34.9,23.7,2015-11-21T08:21,2015-11-21T18:05,2
2015-11-22,0.000,0.000,0.000,0.0,30.4,41.0,21.8,35.2,15.8,2.9,18,22.8,0.000,1028.0,76,226,1.8,NaN,33.9,24.6,2015-11-22T08:22,2015-11-22T18:05,2
2015-11-23,0.000,0.000,0.000,0.0,33.4,45.3,23.3,39.6,16.8,3.4,78,25.1,0.000,1018.1,74,202,2.1,NaN,34.1,27.8,2015-11-23T08:23,2015-11-23T18:04,3
2015-11-24,0.000,0.000,0.000,0.0,39.0,51.9,28.4,44.8,20.7,9.7,62,24.6,0.000,1007.0,59,150,6.4,NaN,35.5,31.5,2015-11-24T08:25,2015-11-24T18:04,3
2015-11-25,0.114,0.059,0.413,10.0,37.1,46.4,32.4,40.2,24.5,9.4,46,28.8,0.059,1002.1,72,180,6.5,NaN,36.9,30.1,2015-11-25T08:26,2015-11-25T18:03,73
2015-11-26,0.035,0.000,0.248,6.0,24.4,31.9,15.1,24.7,6.7,6.6,59,18.2,0.035,1020.0,78,55,4.8,NaN,34.0,17.0,2015-11-26T08:27,2015-11-26T18:03,73
2015-11-27,0.000,0.000,0.000,0.0,17.2,26.8,8.4,19.0,-0.3,5.8,56,8.6,0.000,1025.8,69,31,4.8,NaN,31.7,8.9,2015-11-27T08:28,2015-11-27T18:02,3
2015-11-28,0.035,0.000,0.441,6.0,23.1,27.2,19.3,20.1,12.2,4.7,95,16.5,0.063,1026.1,76,23,2.8,NaN,31.5,16.3,2015-11-28T08:29,2015-11-28T18:02,71
2015-11-29,0.024,0.000,0.358,6.0,23.4,26.2,20.5,17.9,14.3,8.4,92,16.4,0.051,1027.4,75,345,3.7,NaN,31.1,16.2,2015-11-29T08:30,2015-11-29T18:01,71
2015-11-30,0.000,0.000,0.000,0.0,23.7,29.8,18.4,23.0,10.0,6.4,34,14.7,0.000,1026.8,69,165,4.3,NaN,31.1,16.1,2015-11-30T08:31,2015-11-30T18:01,3
2015-12-01,0.000,0.000,0.000,0.0,25.5,31.7,19.9,24.7,12.9,4.6,4,17.0,0.000,1030.0,71,142,2.8,NaN,30.5,18.7,2015-12-01T08:32,2015-12-01T18:01,1
2015-12-02,0.000,0.000,0.000,0.0,26.7,35.9,14.7,28.8,7.0,4.6,41,16.0,0.000,1031.7,66,189,3.2,NaN,30.5,19.7,2015-12-02T08:33,2015-12-02T18:00,3
2015-12-03,0.000,0.000,0.000,0.0,31.9,41.5,20.8,36.4,14.7,4.7,69,22.2,0.000,1025.7,69,175,2.1,NaN,31.5,25.9,2015-12-03T08:34,2015-12-03T18:00,3
2015-12-04,0.000,0.000,0.000,0.0,35.1,40.0,28.0,34.7,21.1,5.3,64,24.5,0.000,1018.8,65,202,3.1,NaN,32.0,29.0,2015-12-04T08:35,2015-12-04T18:00,3
2015-12-05,0.000,0.000,0.000,0.0,31.6,38.7,21.6,33.4,13.8,6.9,29,22.8,0.000,1031.4,70,157,3.4,NaN,31.6,25.2,2015-12-05T08:36,2015-12-05T18:00,3
2015-12-06,0.000,0.000,0.000,0.0,29.9,46.5,16.0,40.8,7.3,6.5,68,17.7,0.000,1028.6,62,156,4.9,NaN,31.6,22.3,2015-12-06T08:37,2015-12-06T18:00,3
2015-12-07,0.031,0.031,0.000,2.0,37.3,49.7,27.1,43.1,18.8,7.1,89,22.3,0.000,1022.6,57,166,5.0,NaN,32.6,30.1,2015-12-07T08:38,2015-12-07T18:00,53
2015-12-08,0.000,0.000,0.000,0.0,43.0,51.4,37.1,47.8,29.7,8.4,64,31.6,0.000,1020.5,64,173,4.6,NaN,35.3,37.1,2015-12-08T08:39,2015-12-08T18:00,3
2015-12-09,0.000,0.000,0.000,0.0,41.9,54.8,33.9,48.6,25.8,9.1,89,30.8,0.000,1014.1,66,168,6.9,NaN,35.2,35.1,2015-12-09T08:40,2015-12-09T18:00,3
2015-12-10,0.142,0.102,0.276,5.0,41.2,54.8,29.7,45.3,22.5,14.7,92,29.9,0.039,1006.6,68,163,8.7,NaN,36.3,33.5,2015-12-10T08:40,2015-12-10T18:00,73
2015-12-11,0.028,0.028,0.000,3.0,34.1,39.6,27.1,34.0,20.6,7.5,67,29.4,0.000,1007.4,83,129,4.2,NaN,35.5,28.1,2015-12-11T08:41,2015-12-11T18:00,51
2015-12-12,0.000,0.000,0.000,0.0,29.7,36.7,24.6,29.6,16.9,6.0,33,24.2,0.000,1015.6,80,307,3.8,NaN,32.2,23.3,2015-12-12T08:42,2015-12-12T18:00,3
2015-12-13,0.012,0.012,0.000,1.0,33.5,44.0,23.9,34.6,16.2,11.1,74,21.2,0.000,1010.4,62,156,7.9,NaN,31.7,25.0,2015-12-13T08:43,2015-12-13T18:00,51
2015-12-14,0.520,0.028,3.445,24.0,30.1,35.0,27.7,27.1,19.8,9.7,99,27.4,0.492,1005.2,90,279,7.4,NaN,32.9,22.5,2015-12-14T08:44,2015-12-14T18:00,75
2015-12-15,0.122,0.000,0.965,11.0,26.4,27.8,23.8,20.4,16.6,11.5,75,21.8,0.138,1015.9,83,313,7.1,NaN,33.8,18.2,2015-12-15T08:44,2015-12-15T18:01,73
2015-12-16,0.055,0.000,0.579,6.0,24.1,26.4,20.6,18.9,12.7,7.0,79,20.2,0.083,1023.0,85,207,5.2,NaN,34.6,16.6,2015-12-16T08:45,2015-12-16T18:01,73
2015-12-17,0.012,0.000,0.138,2.0,23.6,25.4,20.6,18.8,12.6,8.0,74,17.1,0.020,1026.7,76,184,5.9,NaN,35.4,15.5,2015-12-17T08:46,2015-12-17T18:01,71
2015-12-18,0.000,0.000,0.000,0.0,31.2,38.6,25.6,30.8,17.2,7.2,36,22.7,0.000,1021.3,71,159,6.3,NaN,36.4,23.5,2015-12-18T08:46,2015-12-18T18:02,3
2015-12-19,0.000,0.000,0.000,0.0,28.4,40.0,19.2,32.7,9.8,8.6,46,18.3,0.000,1012.1,66,156,7.0,NaN,36.6,20.0,2015-12-19T08:47,2015-12-19T18:02,3
2015-12-20,0.181,0.008,1.213,15.0,32.1,35.4,30.2,30.6,23.8,5.8,90,24.7,0.173,1014.4,75,196,3.3,NaN,37.0,25.9,2015-12-20T08:47,2015-12-20T18:03,73
2015-12-21,0.110,0.059,0.358,11.0,32.3,36.5,22.7,29.1,13.7,13.7,81,27.3,0.051,1011.9,82,167,8.8,NaN,37.7,24.1,2015-12-21T08:48,2015-12-21T18:03,73
2015-12-22,0.598,0.173,2.976,24.0,33.1,35.7,29.5,29.2,22.5,8.3,89,31.2,0.425,1001.9,93,228,3.8,NaN,38.5,27.5,2015-12-22T08:48,2015-12-22T18:03,75
2015-12-23,0.130,0.000,0.937,7.0,26.9,29.2,24.1,22.6,14.6,13.3,58,20.3,0.134,1006.5,76,259,7.7,NaN,39.0,18.4,2015-12-23T08:49,2015-12-23T18:04,73
2015-12-24,0.008,0.000,0.138,2.0,20.6,25.4,13.5,16.2,3.4,10.2,80,9.2,0.020,1011.4,61,157,7.6,NaN,38.9,11.1,2015-12-24T08:49,2015-12-24T18:05,71
2015-12-25,0.110,0.000,0.827,11.0,21.4,24.0,16.6,17.7,7.2,13.3,84,16.4,0.118,1016.3,81,320,7.5,NaN,39.0,12.5,2015-12-25T08:50,2015-12-25T18:05,73
2015-12-26,0.000,0.000,0.000,0.0,15.8,18.9,11.6,10.1,4.4,10.1,17,10.8,0.000,1037.1,81,328,6.4,NaN,38.9,7.0,2015-12-26T08:50,2015-12-26T18:06,1
2015-12-27,0.000,0.000,0.000,0.0,13.6,21.2,7.5,13.5,0.0,2.9,62,2.6,0.000,1036.0,64,196,2.0,NaN,38.5,6.2,2015-12-27T08:50,2015-12-27T18:06,3
2015-12-28,0.008,0.000,0.193,2.0,17.1,21.5,12.6,14.1,5.7,3.8,99,7.6,0.028,1020.8,66,318,2.1,NaN,38.3,9.9,2015-12-28T08:51,2015-12-28T18:07,71
2015-12-29,0.004,0.000,0.331,1.0,18.6,21.0,17.0,14.2,9.7,5.2,94,13.5,0.047,1022.9,80,265,3.3,NaN,38.7,11.3,2015-12-29T08:51,2015-12-29T18:08,71
2015-12-30,0.012,0.000,0.441,3.0,20.2,24.5,17.0,18.7,9.1,6.4,92,14.2,0.063,1029.1,77,169,3.9,NaN,39.0,12.7,2015-12-30T08:51,2015-12-30T18:08,71
2015-12-31,0.000,0.000,0.000,0.0,14.5,18.4,10.2,10.7,3.6,4.9,65,11.5,0.000,1038.8,87,315,3.2,NaN,39.1,7.2,2015-12-31T08:51,2015-12-31T18:09,3
2016-01-01,0.000,0.000,0.000,0.0,8.0,19.3,-2.9,12.3,-10.6,3.0,36,-1.5,0.000,1038.8,67,158,1.3,NaN,38.8,0.7,2016-01-01T08:51,2016-01-01T18:10,3
2016-01-02,0.000,0.000,0.000,0.0,13.0,25.7,4.4,18.6,-3.9,4.1,48,2.4,0.000,1034.6,64,181,2.0,NaN,38.6,5.6,2016-01-02T08:51,2016-01-02T18:11,3
2016-01-03,0.004,0.004,0.000,1.0,20.7,31.4,12.0,24.9,5.2,3.4,84,9.8,0.000,1028.9,64,209,1.5,NaN,38.7,13.9,2016-01-03T08:51,2016-01-03T18:12,51
2016-01-04,0.031,0.031,0.000,5.0,27.9,36.3,18.6,30.2,11.2,4.3,96,19.5,0.000,1017.8,71,175,2.3,NaN,39.1,21.6,2016-01-04T08:52,2016-01-04T18:13,51
2016-01-05,0.000,0.000,0.028,0.0,33.3,40.3,28.6,33.4,21.7,6.5,90,26.4,0.004,1012.4,76,150,5.1,NaN,39.6,26.6,2016-01-05T08:52,2016-01-05T18:14,71
2016-01-06,0.197,0.083,0.799,17.0,32.9,37.9,27.4,32.5,20.7,5.5,99,28.1,0.114,1008.8,83,156,3.8,NaN,40.1,26.9,2016-01-06T08:51,2016-01-06T18:15,73
2016-01-07,0.224,0.055,1.213,15.0,33.1,35.9,31.8,31.2,26.4,4.8,98,31.2,0.173,1009.0,93,206,3.4,NaN,40.6,27.7,2016-01-07T08:51,2016-01-07T18:16,73
