STATION,MON.DAY,YEAR,SNOW,SNWD,TMAX,TMIN,TOBS
USC00427064,2-24,1989,0,6,58,30,47
USC00427064,2-25,1989,0,2,65,38,58
USC00427064,2-26,1989,0,2,58,38,40
USC00427064,2-27,1989,0,0,45,26,43
USC00427064,2-28,1989,0,0,50,25,45
USC00427064,3-1,1989,0,0,56,24,56
USC00427064,3-2,1989,0,0,56,41,44
USC00427064,3-3,1989,2.5,2,44,24,25
USC00427064,3-4,1989,0,1,30,14,29
USC00427064,3-5,1989,0,0,42,19,37
USC00427064,3-6,1989,0,0,49,34,48
USC00427064,3-7,1989,0,0,64,37,62
USC00427064,3-8,1989,0,0,65,40,64
USC00427064,3-9,1989,0,0,77,41,75
USC00427064,3-10,1989,0,0,78,45,73
USC00427064,3-11,1989,0,0,74,46,70
USC00427064,3-12,1989,0,0,73,40,70
USC00427064,3-13,1989,0,0,70,48,49
USC00427064,3-14,1989,0,0,49,31,43
USC00427064,3-15,1989,0,0,58,29,57
USC00427064,3-16,1989,0,0,66,33,65
USC00427064,3-17,1989,1,0,65,31,50
USC00427064,3-18,1989,0,0,57,37,53
USC00427064,3-19,1989,0,0,53,36,38
USC00427064,3-20,1989,0,0,49,32,46
USC00427064,3-21,1989,0,0,58,27,56
USC00427064,3-22,1989,0,0,61,43,60
USC00427064,3-23,1989,0,0,65,42,63
USC00427064,3-24,1989,0,0,70,45,68
USC00427064,3-25,1989,0,0,68,49,58
USC00427064,3-26,1989,0,0,58,41,49
USC00427064,3-27,1989,0,0,56,37,52
USC00427064,3-28,1989,0,0,66,36,64
USC00427064,3-29,1989,0,0,64,43,50
USC00427064,3-30,1989,0,0,52,36,50
USC00427064,3-31,1989,0,0,62,35,53
USC00427064,4-1,1989,0,0,58,40,57
USC00427064,4-2,1989,0,0,59,47,56
USC00427064,4-3,1989,0,0,56,35,46
USC00427064,4-4,1989,0,0,54,37,52
USC00427064,4-5,1989,0,0,68,34,68
USC00427064,4-6,1989,0,0,74,40,73
USC00427064,4-7,1989,0,0,79,42,74
USC00427064,4-8,1989,0,0,74,46,68
USC00427064,4-9,1989,0,0,68,47,59
USC00427064,4-10,1989,0,0,69,35,67
USC00427064,4-11,1989,0,0,67,45,59
USC00427064,4-12,1989,0,0,66,40,65
USC00427064,4-13,1989,0,0,70,38,69
USC00427064,4-14,1989,0,0,77,41,76
USC00427064,4-15,1989,0,0,78,51,72
USC00427064,4-16,1989,0,0,74,44,73
USC00427064,4-17,1989,0,0,78,49,75
USC00427064,4-18,1989,0,0,81,46,80
USC00427064,4-19,1989,0,0,84,52,81
USC00427064,4-20,1989,0,0,87,51,84
USC00427064,4-21,1989,0,0,84,56,74
USC00427064,4-22,1989,0,0,76,52,74
USC00427064,4-23,1989,0,0,74,47,64
USC00427064,4-24,1989,0,0,72,42,69
USC00427064,4-25,1989,0,0,69,44,62
USC00427064,4-26,1989,1,0,62,33,37
USC00427064,4-27,1989,0,0,53,36,50
USC00427064,4-28,1989,0,0,55,35,54
USC00427064,4-29,1989,0,0,59,34,56
USC00427064,4-30,1989,0,0,64,38,63
USC00427064,5-1,1989,0,0,75,43,74
USC00427064,5-2,1989,0,0,74,47,70
USC00427064,5-3,1989,0,0,70,50,64
USC00427064,5-4,1989,0,0,69,51,68
USC00427064,5-5,1989,0,0,77,42,75
USC00427064,5-6,1989,0,0,86,48,85
USC00427064,5-7,1989,0,0,90,56,86
USC00427064,5-8,1989,0,0,88,57,85
USC00427064,5-9,1989,0,0,87,54,72
USC00427064,5-10,1989,0,0,78,50,74
USC00427064,5-11,1989,0,0,77,50,55
USC00427064,5-12,1989,0,0,58,43,44
USC00427064,5-13,1989,0,0,62,38,61
USC00427064,5-14,1989,0,0,61,42,56
USC00427064,5-15,1989,0,0,66,46,57
USC00427064,5-16,1989,0,0,65,45,64
USC00427064,5-17,1989,0,0,72,46,72
USC00427064,5-18,1989,0,0,84,47,83
USC00427064,5-19,1989,0,0,83,39,62
USC00427064,5-20,1989,0,0,80,37,77
USC00427064,5-21,1989,0,0,81,49,79
USC00427064,5-22,1989,0,0,89,47,88
USC00427064,5-23,1989,0,0,88,62,81
USC00427064,5-24,1989,0,0,84,47,61
USC00427064,5-25,1989,0,0,63,42,62
USC00427064,5-26,1989,0,0,72,41,71
USC00427064,5-27,1989,0,0,87,44,85
USC00427064,5-28,1989,0,0,88,55,83
USC00427064,5-29,1989,0,0,83,47,71
USC00427064,5-30,1989,0,0,71,48,50
USC00427064,5-31,1989,0,0,64,44,62
USC00427064,6-1,1989,0,0,74,46,72
USC00427064,6-2,1989,0,0,81,44,79
USC00427064,6-3,1989,0,0,80,49,70
USC00427064,6-4,1989,0,0,77,53,74
USC00427064,6-5,1989,0,0,81,49,75
USC00427064,6-6,1989,0,0,75,51,75
USC00427064,6-7,1989,0,0,81,51,75
USC00427064,6-8,1989,0,0,76,56,70
USC00427064,6-9,1989,0,0,84,52,82
USC00427064,6-10,1989,0,0,83,56,80
USC00427064,6-11,1989,0,0,80,55,76
USC00427064,6-12,1989,0,0,83,52,81
USC00427064,6-13,1989,0,0,84,52,82
USC00427064,6-14,1989,0,0,86,58,85
USC00427064,6-15,1989,0,0,100,59,96
USC00427064,6-16,1989,0,0,97,63,70
USC00427064,6-17,1989,0,0,86,51,85
USC00427064,6-18,1989,0,0,99,57,97
USC00427064,6-19,1989,0,0,99,59,94
USC00427064,6-20,1989,0,0,95,63,69
USC00427064,6-21,1989,0,0,69,46,68
USC00427064,6-22,1989,0,0,73,44,68
USC00427064,6-23,1989,0,0,68,54,63
USC00427064,6-24,1989,0,0,63,50,59
USC00427064,6-25,1989,0,0,76,44,74
USC00427064,6-26,1989,0,0,83,48,83
USC00427064,6-27,1989,0,0,88,52,86
USC00427064,6-28,1989,0,0,89,55,88
USC00427064,6-29,1989,0,0,92,55,91
USC00427064,6-30,1989,0,0,96,54,92
USC00427064,7-1,1989,0,0,94,52,89
USC00427064,7-2,1989,0,0,97,53,96
USC00427064,7-3,1989,0,0,100,55,98
USC00427064,7-4,1989,0,0,102,58,100
USC00427064,7-5,1989,0,0,100,57,97
USC00427064,7-6,1989,0,0,100,58,100
USC00427064,7-7,1989,0,0,101,61,100
USC00427064,7-8,1989,0,0,101,62,94
USC00427064,7-9,1989,0,0,100,67,81
USC00427064,7-10,1989,0,0,96,65,94
USC00427064,7-11,1989,0,0,96,60,95
USC00427064,7-12,1989,0,0,95,69,83
USC00427064,7-13,1989,0,0,85,56,85
USC00427064,7-14,1989,0,0,92,58,89
USC00427064,7-15,1989,0,0,100,60,98
USC00427064,7-16,1989,0,0,98,67,96
USC00427064,7-17,1989,0,0,96,58,87
USC00427064,7-18,1989,0,0,93,59,92
USC00427064,7-19,1989,0,0,100,62,99
USC00427064,7-20,1989,0,0,103,66,101
USC00427064,7-21,1989,0,0,102,66,95
USC00427064,7-22,1989,0,0,95,68,91
USC00427064,7-23,1989,0,0,93,69,92
USC00427064,7-24,1989,0,0,93,61,91
USC00427064,7-25,1989,0,0,96,63,95
USC00427064,7-26,1989,0,0,96,62,85
USC00427064,7-27,1989,0,0,94,65,94
USC00427064,7-28,1989,0,0,95,65,82
USC00427064,7-29,1989,0,0,93,63,91
USC00427064,7-30,1989,0,0,99,64,97
USC00427064,7-31,1989,0,0,100,70,98
USC00427064,8-1,1989,0,0,98,67,91
USC00427064,8-2,1989,0,0,93,65,92
USC00427064,8-3,1989,0,0,93,62,87
USC00427064,8-4,1989,0,0,92,64,90
USC00427064,8-5,1989,0,0,93,60,90
USC00427064,8-6,1989,0,0,95,58,93
USC00427064,8-7,1989,0,0,97,58,96
USC00427064,8-8,1989,0,0,96,61,86
USC00427064,8-9,1989,0,0,86,66,86
USC00427064,8-10,1989,0,0,88,63,88
USC00427064,8-11,1989,0,0,88,64,78
USC00427064,8-12,1989,0,0,90,59,89
USC00427064,8-13,1989,0,0,92,62,82
USC00427064,8-14,1989,0,0,85,67,82
USC00427064,8-15,1989,0,0,92,60,88
USC00427064,8-16,1989,0,0,94,62,94
USC00427064,8-17,1989,0,0,94,58,77
USC00427064,8-18,1989,0,0,87,53,85
USC00427064,8-19,1989,0,0,87,63,83
USC00427064,8-20,1989,0,0,87,61,86
USC00427064,8-21,1989,0,0,88,55,85
USC00427064,8-22,1989,0,0,90,54,88
USC00427064,8-23,1989,0,0,89,56,88
USC00427064,8-24,1989,0,0,88,50,65
USC00427064,8-25,1989,0,0,79,40,78
USC00427064,8-26,1989,0,0,86,53,84
USC00427064,8-27,1989,0,0,89,49,87
USC00427064,8-28,1989,0,0,87,52,85
USC00427064,8-29,1989,0,0,92,53,90
USC00427064,8-30,1989,0,0,92,57,90
USC00427064,8-31,1989,0,0,90,53,88
USC00427064,9-1,1989,0,0,88,49,88
USC00427064,9-2,1989,0,0,92,56,83
USC00427064,9-3,1989,0,0,84,48,83
USC00427064,9-4,1989,0,0,89,49,88
USC00427064,9-5,1989,0,0,92,53,91
USC00427064,9-6,1989,0,0,92,52,88
USC00427064,9-7,1989,0,0,89,61,84
USC00427064,9-8,1989,0,0,84,57,71
USC00427064,9-9,1989,0,0,81,47,79
USC00427064,9-10,1989,0,0,79,50,72
USC00427064,9-11,1989,0,0,74,45,64
USC00427064,9-12,1989,0,0,71,46,63
USC00427064,9-13,1989,0,0,73,43,72
USC00427064,9-14,1989,0,0,80,43,78
USC00427064,9-15,1989,0,0,84,45,83
USC00427064,9-16,1989,0,0,85,46,79
USC00427064,9-17,1989,0,0,83,59,75
USC00427064,9-18,1989,0,0,75,51,68
USC00427064,9-19,1989,0,0,80,48,78
USC00427064,9-20,1989,0,0,78,49,52
USC00427064,9-21,1989,0,0,69,43,68
USC00427064,9-22,1989,0,0,79,46,79
USC00427064,9-23,1989,0,0,83,46,80
USC00427064,9-24,1989,0,0,86,47,85
USC00427064,9-25,1989,0,0,86,48,85
USC00427064,9-26,1989,0,0,87,58,85
USC00427064,9-27,1989,0,0,86,59,80
USC00427064,9-28,1989,0,0,88,54,87
USC00427064,9-29,1989,0,0,87,53,86
USC00427064,9-30,1989,0,0,86,48,68
USC00427064,10-1,1989,0,0,68,43,66
USC00427064,10-2,1989,0,0,79,45,76
USC00427064,10-3,1989,0,0,76,44,70
USC00427064,10-4,1989,0,0,70,45,61
USC00427064,10-5,1989,0,0,65,37,64
USC00427064,10-6,1989,0,0,70,38,68
USC00427064,10-7,1989,0,0,69,39,68
USC00427064,10-8,1989,0,0,70,38,70
USC00427064,10-9,1989,0,0,74,40,72
USC00427064,10-10,1989,0,0,80,41,80
USC00427064,10-11,1989,0,0,81,45,80
USC00427064,10-12,1989,0,0,82,42,81
USC00427064,10-13,1989,0,0,81,43,78
USC00427064,10-14,1989,0,0,79,48,74
USC00427064,10-15,1989,0,0,74,48,62
USC00427064,10-16,1989,0,0,62,37,61
USC00427064,10-17,1989,0,0,62,31,59
USC00427064,10-18,1989,0,0,66,34,65
USC00427064,10-19,1989,0,0,74,36,73
USC00427064,10-20,1989,0,0,74,42,67
USC00427064,10-21,1989,0,0,67,49,56
USC00427064,10-22,1989,0,0,66,49,63
USC00427064,10-23,1989,0,0,74,50,70
USC00427064,10-24,1989,0,0,73,44,71
USC00427064,10-25,1989,0,0,72,44,57
USC00427064,10-26,1989,1,0,57,33,51
USC00427064,10-27,1989,0,0,55,32,54
USC00427064,10-28,1989,0.5,0,54,32,38
USC00427064,10-29,1989,0.5,0,39,31,39
USC00427064,10-30,1989,0,0,47,25,44
USC00427064,10-31,1989,0,0,44,25,40
USC00427064,11-1,1989,0,0,46,25,43
USC00427064,11-2,1989,0,0,47,23,44
USC00427064,11-3,1989,0,0,51,26,49
USC00427064,11-4,1989,0,0,63,36,58
USC00427064,11-5,1989,0,0,58,33,55
USC00427064,11-6,1989,0,0,55,34,50
USC00427064,11-7,1989,0,0,53,33,50
USC00427064,11-8,1989,0,0,54,29,52
USC00427064,11-9,1989,0,0,57,43,56
USC00427064,11-10,1989,0,0,62,34,61
USC00427064,11-11,1989,0,0,65,32,55
USC00427064,11-12,1989,0,0,72,35,63
USC00427064,11-13,1989,0,0,67,34,64
USC00427064,11-14,1989,0,0,64,37,42
USC00427064,11-15,1989,0,0,46,25,43
USC00427064,11-16,1989,0,0,52,26,48
USC00427064,11-17,1989,0,0,51,34,47
USC00427064,11-18,1989,0,0,47,29,43
USC00427064,11-19,1989,0,0,55,29,51
USC00427064,11-20,1989,0,0,62,29,56
USC00427064,11-21,1989,0,0,56,29,50
USC00427064,11-22,1989,0,0,56,27,51
USC00427064,11-23,1989,0,0,62,30,53
USC00427064,11-24,1989,0,0,53,42,43
USC00427064,11-25,1989,0.5,0,50,32,46
USC00427064,11-26,1989,4,3,53,32,34
USC00427064,11-27,1989,0.5,3,35,28,30
USC00427064,11-28,1989,0,2,33,20,29
USC00427064,11-29,1989,0,2,33,17,31
USC00427064,11-30,1989,0,1,37,17,32
USC00427064,12-1,1989,0,1,36,18,32
USC00427064,12-2,1989,0,0,38,18,32
USC00427064,12-3,1989,0,0,42,21,35
USC00427064,12-4,1989,0,0,45,22,39
USC00427064,12-5,1989,0,0,43,24,39
USC00427064,12-6,1989,0,0,39,32,37
USC00427064,12-7,1989,0,0,46,33,45
USC00427064,12-8,1989,0,0,56,26,50
USC00427064,12-9,1989,0,0,55,37,44
USC00427064,12-10,1989,0,0,44,27,32
USC00427064,12-11,1989,0,0,32,21,28
USC00427064,12-12,1989,0,0,34,14,30
USC00427064,12-13,1989,0,0,36,19,34
USC00427064,12-14,1989,0,0,37,29,37
USC00427064,12-15,1989,0,0,38,25,32
USC00427064,12-16,1989,1.5,1,35,28,32
USC00427064,12-17,1989,0,0,40,25,37
USC00427064,12-18,1989,0,0,37,28,32
USC00427064,12-19,1989,0,0,42,17,39
USC00427064,12-20,1989,0,0,43,19,39
USC00427064,12-21,1989,0,0,45,23,39
USC00427064,12-22,1989,0,0,45,21,40
USC00427064,12-23,1989,0,0,45,22,39
USC00427064,12-24,1989,0,0,42,21,36
USC00427064,12-25,1989,0,0,42,19,37
USC00427064,12-26,1989,0,0,38,17,34
USC00427064,12-27,1989,0,0,37,19,34
USC00427064,12-28,1989,0,0,36,23,34
USC00427064,12-29,1989,0,0,34,24,32
USC00427064,12-30,1989,0,0,33,24,33
USC00427064,12-31,1989,0,0,44,17,37
USC00427064,1-1,1990,0,0,48,21,44
USC00427064,1-2,1990,2,2,47,28,28
USC00427064,1-3,1990,0.5,2,28,13,22
USC00427064,1-4,1990,0,1,29,12,26
USC00427064,1-5,1990,3.5,3,34,23,28
USC00427064,1-6,1990,0,3,31,9,26
USC00427064,1-7,1990,0,3,37,14,35
USC00427064,1-8,1990,0,0,50,33,42
USC00427064,1-9,1990,0,0,57,31,52
USC00427064,1-10,1990,0,0,53,33,47
USC00427064,1-11,1990,0,0,54,30,49
USC00427064,1-12,1990,0,0,58,27,52
USC00427064,1-13,1990,0,0,52,39,44
USC00427064,1-14,1990,0,0,48,36,38
USC00427064,1-15,1990,0,0,41,32,38
USC00427064,1-16,1990,1.5,0,44,32,41
USC00427064,1-17,1990,0,0,44,28,41
USC00427064,1-18,1990,0,0,42,24,40
USC00427064,1-19,1990,0,0,40,23,31
USC00427064,1-20,1990,0,0,36,18,34
USC00427064,1-21,1990,0,0,38,16,36
USC00427064,1-22,1990,0,0,46,17,39
USC00427064,1-23,1990,0,0,47,21,45
USC00427064,1-24,1990,0.5,0,45,22,33
USC00427064,1-25,1990,0,0,43,16,43
USC00427064,1-26,1990,0,0,51,31,33
USC00427064,1-27,1990,0,0,35,15,32
USC00427064,1-28,1990,0,0,42,27,40
USC00427064,1-29,1990,0,0,42,35,39
USC00427064,1-30,1990,0,0,49,26,43
USC00427064,1-31,1990,3.5,2,43,30,36
USC00427064,2-1,1990,4.5,4,37,22,31
USC00427064,2-2,1990,0,3,36,17,33
USC00427064,2-3,1990,0,2,37,16,32
USC00427064,2-4,1990,0,1,46,24,43
USC00427064,2-5,1990,0,1,43,21,36
USC00427064,2-6,1990,0,0,41,24,41
USC00427064,2-7,1990,6,6,41,26,26
USC00427064,2-8,1990,0,4,34,13,30
USC00427064,2-9,1990,0,3,37,17,33
USC00427064,2-10,1990,0,3,39,29,38
USC00427064,2-11,1990,0,0,49,27,46
USC00427064,2-12,1990,0,0,47,33,46
USC00427064,2-13,1990,10.5,8,46,24,28
USC00427064,2-14,1990,0.5,6,28,18,21
USC00427064,2-15,1990,1,5,24,10,19
USC00427064,2-16,1990,0,4,34,10,30
USC00427064,2-17,1990,2.5,7,30,25,25
USC00427064,2-18,1990,9,13,36,23,33
USC00427064,2-19,1990,0,7,46,26,36
USC00427064,2-20,1990,0,5,36,17,33
USC00427064,2-21,1990,0,4,38,21,34
USC00427064,2-22,1990,0,4,44,21,39
USC00427064,2-23,1990,0,3,45,22,40
USC00427064,2-24,1990,0,2,44,22,41
USC00427064,2-25,1990,0,2,46,24,42
USC00427064,2-26,1990,0,0,50,27,48
USC00427064,2-27,1990,0,0,50,28,48
USC00427064,2-28,1990,0,0,53,28,50
USC00427064,3-1,1990,0,0,59,33,53
USC00427064,3-2,1990,0,0,53,39,51
USC00427064,3-3,1990,0,0,54,41,45
USC00427064,3-4,1990,0,0,60,35,56
USC00427064,3-5,1990,0,0,57,34,34
USC00427064,3-6,1990,0,0,42,34,41
USC00427064,3-7,1990,0,0,54,38,52
USC00427064,3-8,1990,0,0,58,35,57
USC00427064,3-9,1990,0,0,63,39,61
USC00427064,3-10,1990,0,0,65,35,60
USC00427064,3-11,1990,2.5,2,60,31,31
USC00427064,3-12,1990,0,0,37,27,35
USC00427064,3-13,1990,0,0,38,27,35
USC00427064,3-14,1990,0,0,44,28,40
USC00427064,3-15,1990,3,0,44,28,42
USC00427064,3-16,1990,0,0,52,26,52
USC00427064,3-17,1990,0,0,57,34,54
USC00427064,3-18,1990,0,0,63,38,59
USC00427064,3-19,1990,0,0,68,34,66
USC00427064,3-20,1990,0,0,68,44,65
USC00427064,3-21,1990,0,0,67,39,66
USC00427064,3-22,1990,0,0,68,37,68
USC00427064,3-23,1990,0,0,68,48,60
USC00427064,3-24,1990,0,0,60,32,59
USC00427064,3-25,1990,0,0,64,35,63
USC00427064,3-26,1990,0,0,73,39,71
USC00427064,3-27,1990,0,0,71,44,60
USC00427064,3-28,1990,0,0,60,39,48
USC00427064,3-29,1990,0,0,53,40,51
USC00427064,3-30,1990,0,0,59,36,58
USC00427064,3-31,1990,0,0,64,34,62
USC00427064,4-1,1990,0,0,71,37,70
USC00427064,4-2,1990,0,0,70,41,62
USC00427064,4-3,1990,0,0,70,41,69
USC00427064,4-4,1990,0,0,72,44,58
USC00427064,4-5,1990,0,0,67,41,65
USC00427064,4-6,1990,0,0,71,38,68
USC00427064,4-7,1990,0,0,68,47,58
USC00427064,4-8,1990,0,0,58,45,48
USC00427064,4-9,1990,0,0,60,42,60
USC00427064,4-10,1990,0,0,66,35,64
USC00427064,4-11,1990,0,0,71,39,69
USC00427064,4-12,1990,0,0,70,45,67
USC00427064,4-13,1990,0,0,68,45,67
USC00427064,4-14,1990,0,0,80,43,79
USC00427064,4-15,1990,0,0,81,50,80
USC00427064,4-16,1990,0,0,80,48,75
USC00427064,4-17,1990,0,0,75,53,60
USC00427064,4-18,1990,0,0,61,46,58
USC00427064,4-19,1990,0,0,71,41,70
USC00427064,4-20,1990,0,0,73,44,70
USC00427064,4-21,1990,0,0,73,50,70
USC00427064,4-22,1990,0,0,70,46,67
USC00427064,4-23,1990,0,0,67,51,53
USC00427064,4-24,1990,0,0,58,43,48
USC00427064,4-25,1990,0,0,61,43,60
USC00427064,4-26,1990,0,0,60,44,53
USC00427064,4-27,1990,0,0,60,43,59
USC00427064,4-28,1990,0,0,63,38,38
USC00427064,4-29,1990,0.5,0,50,31,49
USC00427064,4-30,1990,0,0,55,30,52
USC00427064,5-1,1990,0,0,62,35,61
USC00427064,5-2,1990,0,0,67,35,67
USC00427064,5-3,1990,0,0,68,40,67
USC00427064,5-4,1990,0,0,72,41,70
USC00427064,5-5,1990,0,0,78,44,77
USC00427064,5-6,1990,0,0,86,45,85
USC00427064,5-7,1990,0,0,85,50,65
USC00427064,5-8,1990,0,0,65,39,52
USC00427064,5-9,1990,0,0,66,30,66
USC00427064,5-10,1990,0,0,80,38,78
USC00427064,5-11,1990,0,0,78,49,68
USC00427064,5-12,1990,0,0,68,46,66
USC00427064,5-13,1990,0,0,67,50,66
USC00427064,5-14,1990,0,0,75,47,65
USC00427064,5-15,1990,0,0,65,41,61
USC00427064,5-16,1990,0,0,68,38,67
USC00427064,5-17,1990,0,0,81,43,79
USC00427064,5-18,1990,0,0,79,53,70
USC00427064,5-19,1990,0,0,75,50,70
USC00427064,5-20,1990,0,0,72,41,71
USC00427064,5-21,1990,0,0,85,45,85
USC00427064,5-22,1990,0,0,85,54,83
USC00427064,5-23,1990,0,0,87,52,85
USC00427064,5-24,1990,0,0,85,55,61
USC00427064,5-25,1990,0,0,70,38,69
USC00427064,5-26,1990,0,0,73,46,72
USC00427064,5-27,1990,0,0,83,51,81
USC00427064,5-28,1990,0,0,81,58,65
USC00427064,5-29,1990,0,0,65,45,61
USC00427064,5-30,1990,0,0,68,48,67
USC00427064,5-31,1990,0,0,73,47,58
USC00427064,6-1,1990,0,0,58,37,57
USC00427064,6-2,1990,0,0,74,35,74
USC00427064,6-3,1990,0,0,90,46,89
USC00427064,6-4,1990,0,0,89,54,87
USC00427064,6-5,1990,0,0,87,52,84
USC00427064,6-6,1990,0,0,89,53,85
USC00427064,6-7,1990,0,0,85,53,81
USC00427064,6-8,1990,0,0,88,52,88
USC00427064,6-9,1990,0,0,91,57,82
USC00427064,6-10,1990,0,0,82,64,76
USC00427064,6-11,1990,0,0,76,52,72
USC00427064,6-12,1990,0,0,73,50,71
USC00427064,6-13,1990,0,0,78,51,76
USC00427064,6-14,1990,0,0,82,50,82
USC00427064,6-15,1990,0,0,82,47,78
USC00427064,6-16,1990,0,0,78,48,75
USC00427064,6-17,1990,0,0,87,48,87
USC00427064,6-18,1990,0,0,90,52,89
USC00427064,6-19,1990,0,0,89,54,80
USC00427064,6-20,1990,0,0,87,51,86
USC00427064,6-21,1990,0,0,90,52,87
USC00427064,6-22,1990,0,0,99,54,95
USC00427064,6-23,1990,0,0,101,58,99
USC00427064,6-24,1990,0,0,100,59,97
USC00427064,6-25,1990,0,0,102,62,100
USC00427064,6-26,1990,0,0,101,59,101
USC00427064,6-27,1990,0,0,101,60,97
USC00427064,6-28,1990,0,0,99,57,98
USC00427064,6-29,1990,0,0,101,57,100
USC00427064,6-30,1990,0,0,102,64,100
USC00427064,7-1,1990,0,0,103,77,101
USC00427064,7-2,1990,0,0,101,70,90
USC00427064,7-3,1990,0,0,90,62,90
USC00427064,7-4,1990,0,0,94,59,92
USC00427064,7-5,1990,0,0,98,59,96
USC00427064,7-6,1990,0,0,97,60,92
USC00427064,7-7,1990,0,0,93,67,90
USC00427064,7-8,1990,0,0,90,65,68
USC00427064,7-9,1990,0,0,86,62,85
USC00427064,7-10,1990,0,0,89,56,88
USC00427064,7-11,1990,0,0,96,59,95
USC00427064,7-12,1990,0,0,100,64,98
USC00427064,7-13,1990,0,0,98,67,82
USC00427064,7-14,1990,0,0,94,61,90
USC00427064,7-15,1990,0,0,95,61,92
USC00427064,7-16,1990,0,0,95,59,93
USC00427064,7-17,1990,0,0,95,58,89
USC00427064,7-18,1990,0,0,91,65,91
USC00427064,7-19,1990,0,0,91,63,87
USC00427064,7-20,1990,0,0,92,57,88
USC00427064,7-21,1990,0,0,88,59,86
USC00427064,7-22,1990,0,0,93,56,92
USC00427064,7-23,1990,0,0,92,60,81
USC00427064,7-24,1990,0,0,86,64,76
USC00427064,7-25,1990,0,0,93,59,93
USC00427064,7-26,1990,0,0,93,57,83
USC00427064,7-27,1990,0,0,89,51,88
USC00427064,7-28,1990,0,0,93,55,92
USC00427064,7-29,1990,0,0,93,59,87
USC00427064,7-30,1990,0,0,96,60,94
USC00427064,7-31,1990,0,0,99,58,98
USC00427064,8-1,1990,0,0,98,57,87
USC00427064,8-2,1990,0,0,91,56,88
USC00427064,8-3,1990,0,0,93,55,90
USC00427064,8-4,1990,0,0,94,53,88
USC00427064,8-5,1990,0,0,94,57,92
USC00427064,8-6,1990,0,0,95,58,93
USC00427064,8-7,1990,0,0,98,57,97
USC00427064,8-8,1990,0,0,104,58,100
USC00427064,8-9,1990,0,0,100,64,91
USC00427064,8-10,1990,0,0,96,59,88
USC00427064,8-11,1990,0,0,90,60,80
USC00427064,8-12,1990,0,0,89,59,89
USC00427064,8-13,1990,0,0,89,58,89
USC00427064,8-14,1990,0,0,92,56,91
USC00427064,8-15,1990,0,0,91,61,78
USC00427064,8-16,1990,0,0,81,61,63
USC00427064,8-17,1990,0,0,88,55,87
USC00427064,8-18,1990,0,0,90,57,89
USC00427064,8-19,1990,0,0,89,61,75
USC00427064,8-20,1990,0,0,83,58,81
USC00427064,8-21,1990,0,0,85,56,83
USC00427064,8-22,1990,0,0,85,52,85
USC00427064,8-23,1990,0,0,89,49,88
USC00427064,8-24,1990,0,0,88,54,86
USC00427064,8-25,1990,0,0,89,53,89
USC00427064,8-26,1990,0,0,90,56,90
USC00427064,8-27,1990,0,0,90,52,89
USC00427064,8-28,1990,0,0,93,50,93
USC00427064,8-29,1990,0,0,97,52,96
USC00427064,8-30,1990,0,0,96,69,87
USC00427064,8-31,1990,0,0,92,55,90
USC00427064,9-1,1990,0,0,93,58,87
USC00427064,9-2,1990,0,0,87,63,73
USC00427064,9-3,1990,0,0,91,56,91
USC00427064,9-4,1990,0,0,91,64,77
USC00427064,9-5,1990,0,0,87,62,86
USC00427064,9-6,1990,0,0,90,57,89
USC00427064,9-7,1990,0,0,93,56,93
USC00427064,9-8,1990,0,0,94,57,90
USC00427064,9-9,1990,0,0,95,64,93
USC00427064,9-10,1990,0,0,96,59,93
USC00427064,9-11,1990,0,0,96,57,95
USC00427064,9-12,1990,0,0,98,56,96
USC00427064,9-13,1990,0,0,97,55,96
USC00427064,9-14,1990,0,0,97,56,95
USC00427064,9-15,1990,0,0,95,58,83
USC00427064,9-16,1990,0,0,87,65,85
USC00427064,9-17,1990,0,0,85,55,84
USC00427064,9-18,1990,0,0,84,52,59
USC00427064,9-19,1990,0,0,74,53,74
USC00427064,9-20,1990,0,0,75,46,72
USC00427064,9-21,1990,0,0,80,48,79
USC00427064,9-22,1990,0,0,84,49,82
USC00427064,9-23,1990,0,0,84,54,76
USC00427064,9-24,1990,0,0,80,53,78
USC00427064,9-25,1990,0,0,79,53,75
USC00427064,9-26,1990,0,0,82,51,79
USC00427064,9-27,1990,0,0,80,50,71
USC00427064,9-28,1990,0,0,71,48,70
USC00427064,9-29,1990,0,0,79,46,77
USC00427064,9-30,1990,0,0,81,46,79
USC00427064,10-1,1990,0,0,83,47,83
USC00427064,10-2,1990,0,0,83,49,67
USC00427064,10-3,1990,0,0,67,41,65
USC00427064,10-4,1990,0,0,82,41,80
USC00427064,10-5,1990,0,0,83,46,78
USC00427064,10-6,1990,0,0,78,55,56
USC00427064,10-7,1990,0,0,56,36,47
USC00427064,10-8,1990,0,0,55,33,53
USC00427064,10-9,1990,0,0,61,29,60
USC00427064,10-10,1990,0,0,72,33,70
USC00427064,10-11,1990,0,0,71,47,59
USC00427064,10-12,1990,0,0,67,31,63
USC00427064,10-13,1990,0,0,73,35,69
USC00427064,10-14,1990,0,0,70,36,68
USC00427064,10-15,1990,0,0,79,39,74
USC00427064,10-16,1990,0,0,74,50,58
USC00427064,10-17,1990,0,0,58,29,56
USC00427064,10-18,1990,0,0,64,33,62
USC00427064,10-19,1990,0,0,62,42,48
USC00427064,10-20,1990,0,0,51,29,50
USC00427064,10-21,1990,0,0,56,26,54
